research|contato|question|wording|order_question|cidade|bairro|sex|answer|research_name|region|Faixa etária|Religião
0|2127601|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2127601|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Mais de 60|Cristão/Evangélico
0|2129072|40|24-Abilio ou Fábio Garcia ?|24|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|41|25-Abílio ou Lúdio ?|25|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|42|26-Botelho ou Fábio Garcia ?|26|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|43|27-Botelho ou Lúdio ?|27|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|44|28-Lúdio ou Fábio Garcia ?|28|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|46|29-Você apoia a legalização do aborto no Brasil?|29|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1000|01-Você professa alguma religião? Qual?|1|Barra do Bugres|Vazio|Feminino|Não tem ou Não quer responder|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1002|03-Qual sua idade?|3|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1012|13-O Transporte Público ruim é culpa de quem?|13|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129072|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Barra do Bugres|Vazio|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Não tem ou Não quer responder
0|2129436|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Despraiado |Feminino|Fábio Garcia|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|41|25-Abílio ou Lúdio ?|25|Cuiabá|Despraiado |Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Despraiado |Feminino|Fábio Garcia|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|43|27-Botelho ou Lúdio ?|27|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Despraiado |Feminino|Fábio Garcia|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Despraiado |Feminino|Não|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Despraiado |Feminino|Não|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Despraiado |Feminino|Cristão/Católico|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Despraiado |Feminino|Sim|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1002|03-Qual sua idade?|3|Cuiabá|Despraiado |Feminino|25 a 34|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Despraiado |Feminino|Ruim/Reprova|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Despraiado |Feminino|Indiferente|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Despraiado |Feminino|Indiferente|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Despraiado |Feminino|Ruim/Reprova|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Despraiado |Feminino|Governo Estadual – Mauro Mendes|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Despraiado |Feminino|Não ouvi falar|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Despraiado |Feminino|Você reprova|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Despraiado |Feminino|Piorou|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Despraiado |Feminino|NS/NR|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Despraiado |Feminino|Prefeitura de Cuiabá|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Despraiado |Feminino|Elogios|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Despraiado |Feminino|Elogios|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Despraiado |Feminino|Nenhum|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Despraiado |Feminino|Nenhum/Branco/Nulo|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Despraiado |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Despraiado |Feminino|Abilio|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Despraiado |Feminino|Stopa|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Despraiado |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Despraiado |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Despraiado |Feminino|Bom/Aumenta chances|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Despraiado |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129436|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Despraiado |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Oeste|25 a 34|Cristão/Católico
0|2129633|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Santa Terezinha|Masculino|Fábio Garcia|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|41|25-Abílio ou Lúdio ?|25|Cuiabá|Santa Terezinha|Masculino|Lúdio Cabral|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Santa Terezinha|Masculino|Botelho|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|43|27-Botelho ou Lúdio ?|27|Cuiabá|Santa Terezinha|Masculino|Botelho|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Santa Terezinha|Masculino|Fábio Garcia|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Santa Terezinha|Masculino|Não|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Santa Terezinha|Masculino|Não|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Santa Terezinha|Masculino|Cristão/Católico|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Santa Terezinha|Masculino|Não/Desanimada|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1002|03-Qual sua idade?|3|Cuiabá|Santa Terezinha|Masculino|35 a 44|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Santa Terezinha|Masculino|Boa/Aprova|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Santa Terezinha|Masculino|Boa/Aprova|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Santa Terezinha|Masculino|Boa/Aprova|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Santa Terezinha|Masculino|Boa/Aprova|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Santa Terezinha|Masculino|Indiferente|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Santa Terezinha|Masculino|Não ouvi falar|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Santa Terezinha|Masculino|NS/NR|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Santa Terezinha|Masculino|NS/NR|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Santa Terezinha|Masculino|Elogios|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Santa Terezinha|Masculino|Nenhum/Branco/Nulo|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Santa Terezinha|Masculino|Botelho|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Santa Terezinha|Masculino|Nenhum/Branco/Nulo|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
0|2129633|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Santa Terezinha|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
